date,organization,organization_id,org_type,category,quantity,unit,storage_condition,perishability_hours,urgency,is_event_day,day_of_week,month,is_weekend,is_simulated
2025-07-04,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,128.74,kg,AMBIENT,29.6,HIGH,True,Friday,7,False,True
2025-07-04,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,72.39,kg,AMBIENT,37.9,HIGH,True,Friday,7,False,True
2025-07-05,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,58.61,kg,REFRIGERATED,7.0,MEDIUM,True,Saturday,7,True,True
2025-07-05,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,4.98,kg,AMBIENT,17.2,MEDIUM,True,Saturday,7,True,True
2025-07-05,Metropolitan Event Center,hist-sup-003,EVENT_VENUE,Cooked Meals,72.15,kg,REFRIGERATED,5.6,MEDIUM,True,Saturday,7,True,True
2025-07-05,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,26.11,kg,REFRIGERATED,7.7,MEDIUM,True,Saturday,7,True,True
2025-07-05,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,154.1,kg,AMBIENT,53.4,LOW,True,Saturday,7,True,True
2025-07-05,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,22.71,kg,REFRIGERATED,7.9,CRITICAL,True,Saturday,7,True,True
2025-07-06,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,82.55,kg,AMBIENT,21.1,MEDIUM,True,Sunday,7,True,True
2025-07-06,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,72.75,kg,REFRIGERATED,7.3,LOW,True,Sunday,7,True,True
2025-07-06,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,42.64,kg,AMBIENT,17.8,MEDIUM,True,Sunday,7,True,True
2025-07-07,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,126.39,kg,AMBIENT,19.8,MEDIUM,True,Monday,7,False,True
2025-07-07,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,17.11,kg,AMBIENT,26.0,HIGH,True,Monday,7,False,True
2025-07-07,Metropolitan Event Center,hist-sup-003,EVENT_VENUE,Food Surplus,351.34,kg,AMBIENT,39.6,MEDIUM,True,Monday,7,False,True
2025-07-07,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,69.2,kg,REFRIGERATED,4.3,HIGH,True,Monday,7,False,True
2025-07-07,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,97.29,kg,AMBIENT,66.3,MEDIUM,True,Monday,7,False,True
2025-07-07,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,49.58,kg,AMBIENT,9.6,MEDIUM,True,Monday,7,False,True
2025-07-08,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,63.35,kg,REFRIGERATED,10.2,MEDIUM,False,Tuesday,7,False,True
2025-07-08,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,31.4,kg,REFRIGERATED,11.0,HIGH,False,Tuesday,7,False,True
2025-07-08,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,48.46,kg,AMBIENT,36.8,MEDIUM,False,Tuesday,7,False,True
2025-07-08,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,45.51,kg,AMBIENT,63.8,MEDIUM,False,Tuesday,7,False,True
2025-07-08,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,106.32,kg,AMBIENT,26.1,MEDIUM,False,Tuesday,7,False,True
2025-07-09,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,28.08,kg,REFRIGERATED,7.1,MEDIUM,False,Wednesday,7,False,True
2025-07-09,Metropolitan Event Center,hist-sup-003,EVENT_VENUE,Food Surplus,62.58,kg,AMBIENT,35.9,MEDIUM,False,Wednesday,7,False,True
2025-07-09,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,28.72,kg,REFRIGERATED,5.1,HIGH,False,Wednesday,7,False,True
2025-07-09,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,45.33,kg,AMBIENT,27.0,HIGH,False,Wednesday,7,False,True
2025-07-09,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,68.12,kg,AMBIENT,33.8,MEDIUM,False,Wednesday,7,False,True
2025-07-10,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,78.66,kg,AMBIENT,30.7,HIGH,False,Thursday,7,False,True
2025-07-10,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,7.64,kg,AMBIENT,32.3,LOW,False,Thursday,7,False,True
2025-07-10,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,51.79,kg,REFRIGERATED,6.3,CRITICAL,False,Thursday,7,False,True
2025-07-10,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,46.8,kg,AMBIENT,51.6,MEDIUM,False,Thursday,7,False,True
2025-07-10,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,61.24,kg,REFRIGERATED,4.3,HIGH,False,Thursday,7,False,True
2025-07-11,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,85.46,kg,AMBIENT,12.9,LOW,False,Friday,7,False,True
2025-07-11,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,40.43,kg,AMBIENT,70.6,MEDIUM,False,Friday,7,False,True
2025-07-11,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,14.29,kg,AMBIENT,35.5,MEDIUM,False,Friday,7,False,True
2025-07-11,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,114.66,kg,AMBIENT,44.9,MEDIUM,False,Friday,7,False,True
2025-07-12,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,167.5,kg,AMBIENT,20.3,MEDIUM,False,Saturday,7,True,True
2025-07-12,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,16.85,kg,AMBIENT,19.8,MEDIUM,False,Saturday,7,True,True
2025-07-12,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,63.72,kg,AMBIENT,56.5,HIGH,False,Saturday,7,True,True
2025-07-12,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,12.79,kg,AMBIENT,19.6,MEDIUM,False,Saturday,7,True,True
2025-07-12,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,71.25,kg,AMBIENT,22.8,MEDIUM,False,Saturday,7,True,True
2025-07-13,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,83.06,kg,AMBIENT,25.8,MEDIUM,False,Sunday,7,True,True
2025-07-13,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,22.36,kg,AMBIENT,15.9,HIGH,False,Sunday,7,True,True
2025-07-13,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,32.02,kg,AMBIENT,16.3,MEDIUM,False,Sunday,7,True,True
2025-07-14,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,34.89,kg,AMBIENT,11.5,MEDIUM,False,Monday,7,False,True
2025-07-14,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,17.84,kg,REFRIGERATED,10.7,MEDIUM,False,Monday,7,False,True
2025-07-14,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,23.28,kg,AMBIENT,23.1,LOW,False,Monday,7,False,True
2025-07-14,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,19.23,kg,AMBIENT,27.4,MEDIUM,False,Monday,7,False,True
2025-07-15,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,52.94,kg,AMBIENT,17.8,LOW,False,Tuesday,7,False,True
2025-07-15,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,30.36,kg,REFRIGERATED,6.9,MEDIUM,False,Tuesday,7,False,True
2025-07-15,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,145.52,kg,AMBIENT,59.2,LOW,False,Tuesday,7,False,True
2025-07-15,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,28.74,kg,AMBIENT,46.1,MEDIUM,False,Tuesday,7,False,True
2025-07-15,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,19.41,kg,REFRIGERATED,6.8,MEDIUM,False,Tuesday,7,False,True
2025-07-16,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,61.66,kg,REFRIGERATED,10.1,MEDIUM,False,Wednesday,7,False,True
2025-07-16,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,33.21,kg,REFRIGERATED,9.5,MEDIUM,False,Wednesday,7,False,True
2025-07-16,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,30.08,kg,REFRIGERATED,6.8,MEDIUM,False,Wednesday,7,False,True
2025-07-16,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,11.33,kg,AMBIENT,33.9,LOW,False,Wednesday,7,False,True
2025-07-16,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,64.9,kg,REFRIGERATED,10.4,HIGH,False,Wednesday,7,False,True
2025-07-17,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,48.26,kg,REFRIGERATED,5.0,LOW,False,Thursday,7,False,True
2025-07-17,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,6.13,kg,AMBIENT,22.6,CRITICAL,False,Thursday,7,False,True
2025-07-17,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,60.29,kg,REFRIGERATED,5.8,CRITICAL,False,Thursday,7,False,True
2025-07-17,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,50.92,kg,AMBIENT,34.1,CRITICAL,False,Thursday,7,False,True
2025-07-17,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,15.07,kg,REFRIGERATED,4.3,MEDIUM,False,Thursday,7,False,True
2025-07-18,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,37.17,kg,REFRIGERATED,11.3,LOW,False,Friday,7,False,True
2025-07-18,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,38.78,kg,REFRIGERATED,5.6,CRITICAL,False,Friday,7,False,True
2025-07-18,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,10.75,kg,REFRIGERATED,10.0,MEDIUM,False,Friday,7,False,True
2025-07-18,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,5.85,kg,AMBIENT,17.8,MEDIUM,False,Friday,7,False,True
2025-07-18,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,88.18,kg,AMBIENT,29.2,MEDIUM,False,Friday,7,False,True
2025-07-19,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,71.78,kg,REFRIGERATED,4.8,MEDIUM,False,Saturday,7,True,True
2025-07-19,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,13.57,kg,AMBIENT,26.1,MEDIUM,False,Saturday,7,True,True
2025-07-19,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,127.55,kg,AMBIENT,43.6,MEDIUM,False,Saturday,7,True,True
2025-07-19,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,9.06,kg,AMBIENT,15.3,HIGH,False,Saturday,7,True,True
2025-07-19,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,116.69,kg,AMBIENT,23.4,MEDIUM,False,Saturday,7,True,True
2025-07-20,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,60.64,kg,AMBIENT,24.3,CRITICAL,False,Sunday,7,True,True
2025-07-20,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,65.52,kg,REFRIGERATED,6.9,LOW,False,Sunday,7,True,True
2025-07-20,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,19.58,kg,AMBIENT,13.7,MEDIUM,False,Sunday,7,True,True
2025-07-21,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,76.65,kg,REFRIGERATED,6.9,MEDIUM,False,Monday,7,False,True
2025-07-21,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,5.66,kg,AMBIENT,32.1,MEDIUM,False,Monday,7,False,True
2025-07-21,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,124.41,kg,AMBIENT,41.1,MEDIUM,False,Monday,7,False,True
2025-07-21,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,10.97,kg,AMBIENT,15.5,MEDIUM,False,Monday,7,False,True
2025-07-21,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,22.21,kg,AMBIENT,14.4,LOW,False,Monday,7,False,True
2025-07-22,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,84.97,kg,REFRIGERATED,7.1,HIGH,False,Tuesday,7,False,True
2025-07-22,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,33.02,kg,REFRIGERATED,7.9,MEDIUM,False,Tuesday,7,False,True
2025-07-22,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,73.4,kg,AMBIENT,62.9,MEDIUM,False,Tuesday,7,False,True
2025-07-22,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,120.14,kg,AMBIENT,45.6,HIGH,False,Tuesday,7,False,True
2025-07-22,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,10.96,kg,REFRIGERATED,8.5,HIGH,False,Tuesday,7,False,True
2025-07-23,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,59.44,kg,REFRIGERATED,7.9,MEDIUM,False,Wednesday,7,False,True
2025-07-23,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,16.48,kg,AMBIENT,32.5,MEDIUM,False,Wednesday,7,False,True
2025-07-23,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,71.7,kg,AMBIENT,39.4,LOW,False,Wednesday,7,False,True
2025-07-23,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,16.64,kg,AMBIENT,29.8,LOW,False,Wednesday,7,False,True
2025-07-23,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,11.17,kg,AMBIENT,21.9,LOW,False,Wednesday,7,False,True
2025-07-24,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,77.01,kg,REFRIGERATED,8.7,CRITICAL,False,Thursday,7,False,True
2025-07-24,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,6.34,kg,AMBIENT,12.9,HIGH,False,Thursday,7,False,True
2025-07-24,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,63.44,kg,AMBIENT,57.4,MEDIUM,False,Thursday,7,False,True
2025-07-24,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,17.6,kg,AMBIENT,23.7,MEDIUM,False,Thursday,7,False,True
2025-07-24,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,25.17,kg,AMBIENT,30.4,MEDIUM,False,Thursday,7,False,True
2025-07-25,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,140.89,kg,AMBIENT,47.0,LOW,False,Friday,7,False,True
2025-07-25,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,20.95,kg,REFRIGERATED,4.4,CRITICAL,False,Friday,7,False,True
2025-07-25,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,39.4,kg,REFRIGERATED,6.2,HIGH,False,Friday,7,False,True
2025-07-25,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,8.12,kg,AMBIENT,31.1,MEDIUM,False,Friday,7,False,True
2025-07-25,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,19.1,kg,AMBIENT,21.7,MEDIUM,False,Friday,7,False,True
2025-07-26,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,113.09,kg,REFRIGERATED,9.0,MEDIUM,False,Saturday,7,True,True
2025-07-26,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,12.97,kg,AMBIENT,23.2,HIGH,False,Saturday,7,True,True
2025-07-26,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,137.38,kg,AMBIENT,58.9,LOW,False,Saturday,7,True,True
2025-07-26,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,10.89,kg,AMBIENT,19.2,MEDIUM,False,Saturday,7,True,True
2025-07-26,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,84.72,kg,REFRIGERATED,10.8,MEDIUM,False,Saturday,7,True,True
2025-07-27,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,39.67,kg,REFRIGERATED,4.9,MEDIUM,False,Sunday,7,True,True
2025-07-27,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,16.22,kg,AMBIENT,25.4,MEDIUM,False,Sunday,7,True,True
2025-07-27,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,40.8,kg,REFRIGERATED,6.2,HIGH,False,Sunday,7,True,True
2025-07-27,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,78.25,kg,AMBIENT,8.8,HIGH,False,Sunday,7,True,True
2025-07-28,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,135.65,kg,AMBIENT,22.5,MEDIUM,False,Monday,7,False,True
2025-07-28,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,13.96,kg,REFRIGERATED,8.6,MEDIUM,False,Monday,7,False,True
2025-07-28,Metropolitan Event Center,hist-sup-003,EVENT_VENUE,Cooked Meals,75.74,kg,REFRIGERATED,10.2,MEDIUM,False,Monday,7,False,True
2025-07-28,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,130.38,kg,AMBIENT,59.7,HIGH,False,Monday,7,False,True
2025-07-28,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,41.56,kg,AMBIENT,36.2,MEDIUM,False,Monday,7,False,True
2025-07-28,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,30.02,kg,AMBIENT,14.7,MEDIUM,False,Monday,7,False,True
2025-07-29,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,112.45,kg,REFRIGERATED,6.9,HIGH,False,Tuesday,7,False,True
2025-07-29,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,24.16,kg,REFRIGERATED,11.2,LOW,False,Tuesday,7,False,True
2025-07-29,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,47.61,kg,REFRIGERATED,8.4,MEDIUM,False,Tuesday,7,False,True
2025-07-29,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,23.74,kg,AMBIENT,28.4,MEDIUM,False,Tuesday,7,False,True
2025-07-29,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,21.99,kg,AMBIENT,35.5,LOW,False,Tuesday,7,False,True
2025-07-30,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,32.76,kg,REFRIGERATED,10.9,MEDIUM,False,Wednesday,7,False,True
2025-07-30,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,23.49,kg,AMBIENT,12.8,HIGH,False,Wednesday,7,False,True
2025-07-30,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,92.82,kg,AMBIENT,68.5,MEDIUM,False,Wednesday,7,False,True
2025-07-30,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,92.41,kg,AMBIENT,40.9,MEDIUM,False,Wednesday,7,False,True
2025-07-30,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,39.28,kg,AMBIENT,35.8,MEDIUM,False,Wednesday,7,False,True
2025-07-31,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,63.85,kg,REFRIGERATED,7.2,HIGH,False,Thursday,7,False,True
2025-07-31,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,9.46,kg,REFRIGERATED,6.0,HIGH,False,Thursday,7,False,True
2025-07-31,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,49.31,kg,REFRIGERATED,6.6,MEDIUM,False,Thursday,7,False,True
2025-07-31,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,6.08,kg,AMBIENT,26.2,MEDIUM,False,Thursday,7,False,True
2025-07-31,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,41.31,kg,REFRIGERATED,11.6,HIGH,False,Thursday,7,False,True
2025-08-01,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,115.61,kg,REFRIGERATED,9.2,HIGH,False,Friday,8,False,True
2025-08-01,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,9.55,kg,REFRIGERATED,5.2,CRITICAL,False,Friday,8,False,True
2025-08-01,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,17.6,kg,AMBIENT,49.2,MEDIUM,False,Friday,8,False,True
2025-08-01,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,65.52,kg,AMBIENT,45.8,HIGH,False,Friday,8,False,True
2025-08-02,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,87.23,kg,AMBIENT,25.3,LOW,False,Saturday,8,True,True
2025-08-02,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,27.27,kg,AMBIENT,31.0,LOW,False,Saturday,8,True,True
2025-08-02,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,154.28,kg,AMBIENT,41.7,MEDIUM,False,Saturday,8,True,True
2025-08-02,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,89.76,kg,AMBIENT,43.1,LOW,False,Saturday,8,True,True
2025-08-02,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,30.58,kg,AMBIENT,18.1,LOW,False,Saturday,8,True,True
2025-08-03,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,135.57,kg,AMBIENT,32.3,MEDIUM,False,Sunday,8,True,True
2025-08-03,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,9.02,kg,REFRIGERATED,8.0,MEDIUM,False,Sunday,8,True,True
2025-08-03,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,80.85,kg,AMBIENT,68.7,HIGH,False,Sunday,8,True,True
2025-08-03,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,49.45,kg,AMBIENT,22.4,LOW,False,Sunday,8,True,True
2025-08-04,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,60.98,kg,REFRIGERATED,6.9,MEDIUM,False,Monday,8,False,True
2025-08-04,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,81.79,kg,AMBIENT,44.9,LOW,False,Monday,8,False,True
2025-08-04,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,27.83,kg,AMBIENT,27.8,MEDIUM,False,Monday,8,False,True
2025-08-04,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,16.85,kg,REFRIGERATED,5.5,HIGH,False,Monday,8,False,True
2025-08-05,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,97.42,kg,AMBIENT,9.6,MEDIUM,False,Tuesday,8,False,True
2025-08-05,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,13.85,kg,AMBIENT,14.7,HIGH,False,Tuesday,8,False,True
2025-08-05,Metropolitan Event Center,hist-sup-003,EVENT_VENUE,Cooked Meals,26.66,kg,REFRIGERATED,5.3,HIGH,False,Tuesday,8,False,True
2025-08-05,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,39.39,kg,REFRIGERATED,11.8,MEDIUM,False,Tuesday,8,False,True
2025-08-05,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,28.0,kg,AMBIENT,14.3,MEDIUM,False,Tuesday,8,False,True
2025-08-05,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,33.75,kg,AMBIENT,22.9,HIGH,False,Tuesday,8,False,True
2025-08-06,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,48.72,kg,AMBIENT,34.4,MEDIUM,False,Wednesday,8,False,True
2025-08-06,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,53.0,kg,REFRIGERATED,11.6,MEDIUM,False,Wednesday,8,False,True
2025-08-06,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,47.24,kg,AMBIENT,39.5,LOW,False,Wednesday,8,False,True
2025-08-06,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,57.12,kg,AMBIENT,24.0,LOW,False,Wednesday,8,False,True
2025-08-07,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,33.12,kg,AMBIENT,39.2,LOW,False,Thursday,8,False,True
2025-08-07,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,10.37,kg,REFRIGERATED,7.9,MEDIUM,False,Thursday,8,False,True
2025-08-07,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,32.72,kg,REFRIGERATED,5.6,HIGH,False,Thursday,8,False,True
2025-08-07,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,20.02,kg,AMBIENT,22.2,MEDIUM,False,Thursday,8,False,True
2025-08-07,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,33.31,kg,AMBIENT,28.5,HIGH,False,Thursday,8,False,True
2025-08-08,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,86.61,kg,REFRIGERATED,8.2,HIGH,False,Friday,8,False,True
2025-08-08,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,15.45,kg,AMBIENT,15.6,MEDIUM,False,Friday,8,False,True
2025-08-08,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,52.26,kg,AMBIENT,26.3,LOW,False,Friday,8,False,True
2025-08-08,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,58.0,kg,AMBIENT,58.6,HIGH,False,Friday,8,False,True
2025-08-08,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,26.99,kg,AMBIENT,28.1,LOW,False,Friday,8,False,True
2025-08-09,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,113.06,kg,REFRIGERATED,7.3,HIGH,False,Saturday,8,True,True
2025-08-09,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,26.24,kg,AMBIENT,22.8,HIGH,False,Saturday,8,True,True
2025-08-09,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,39.73,kg,REFRIGERATED,6.1,HIGH,False,Saturday,8,True,True
2025-08-09,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,25.9,kg,AMBIENT,29.6,LOW,False,Saturday,8,True,True
2025-08-09,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,57.99,kg,AMBIENT,37.0,MEDIUM,False,Saturday,8,True,True
2025-08-10,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,97.62,kg,AMBIENT,46.5,MEDIUM,False,Sunday,8,True,True
2025-08-10,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,17.06,kg,REFRIGERATED,4.1,CRITICAL,False,Sunday,8,True,True
2025-08-10,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,48.81,kg,AMBIENT,32.6,MEDIUM,False,Sunday,8,True,True
2025-08-11,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,35.89,kg,AMBIENT,44.1,MEDIUM,False,Monday,8,False,True
