date,organization,organization_id,org_type,category,requested_quantity,unit,urgency,is_event_day,day_of_week,month,is_weekend,is_simulated
2025-04-19,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,35.35,kg,LOW,False,Saturday,4,True,True
2025-04-19,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,13.52,kg,LOW,False,Saturday,4,True,True
2025-04-19,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,45.92,kg,CRITICAL,False,Saturday,4,True,True
2025-04-19,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,41.52,kg,CRITICAL,False,Saturday,4,True,True
2025-04-20,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,13.77,kg,MEDIUM,False,Sunday,4,True,True
2025-04-20,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,44.12,kg,HIGH,False,Sunday,4,True,True
2025-04-20,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,32.06,kg,HIGH,False,Sunday,4,True,True
2025-04-21,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,18.39,kg,MEDIUM,False,Monday,4,False,True
2025-04-21,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,78.42,kg,MEDIUM,False,Monday,4,False,True
2025-04-21,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,6.58,kg,MEDIUM,False,Monday,4,False,True
2025-04-21,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,10.07,kg,HIGH,False,Monday,4,False,True
2025-04-21,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,40.26,kg,HIGH,False,Monday,4,False,True
2025-04-22,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,70.62,kg,HIGH,False,Tuesday,4,False,True
2025-04-22,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,15.36,kg,HIGH,False,Tuesday,4,False,True
2025-04-22,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,8.57,kg,MEDIUM,False,Tuesday,4,False,True
2025-04-22,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,30.81,kg,MEDIUM,False,Tuesday,4,False,True
2025-04-22,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,21.98,kg,HIGH,False,Tuesday,4,False,True
2025-04-23,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,41.85,kg,MEDIUM,False,Wednesday,4,False,True
2025-04-23,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,136.65,kg,HIGH,False,Wednesday,4,False,True
2025-04-23,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,26.25,kg,MEDIUM,False,Wednesday,4,False,True
2025-04-23,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,23.9,kg,MEDIUM,False,Wednesday,4,False,True
2025-04-23,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,25.59,kg,CRITICAL,False,Wednesday,4,False,True
2025-04-24,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,23.37,kg,HIGH,False,Thursday,4,False,True
2025-04-24,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,51.48,kg,MEDIUM,False,Thursday,4,False,True
2025-04-24,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,10.95,kg,HIGH,False,Thursday,4,False,True
2025-04-24,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,56.54,kg,MEDIUM,False,Thursday,4,False,True
2025-04-25,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,22.92,kg,MEDIUM,False,Friday,4,False,True
2025-04-25,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,114.98,kg,HIGH,False,Friday,4,False,True
2025-04-25,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,40.13,kg,CRITICAL,False,Friday,4,False,True
2025-04-26,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,150.79,kg,MEDIUM,False,Saturday,4,True,True
2025-04-26,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,68.32,kg,HIGH,False,Saturday,4,True,True
2025-04-26,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,61.6,kg,CRITICAL,False,Saturday,4,True,True
2025-04-27,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,11.0,kg,CRITICAL,False,Sunday,4,True,True
2025-04-27,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,63.9,kg,MEDIUM,False,Sunday,4,True,True
2025-04-27,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,12.13,kg,MEDIUM,False,Sunday,4,True,True
2025-04-27,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,72.31,kg,HIGH,False,Sunday,4,True,True
2025-04-28,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,102.93,kg,HIGH,False,Monday,4,False,True
2025-04-28,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,46.91,kg,HIGH,False,Monday,4,False,True
2025-04-28,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,17.56,kg,LOW,False,Monday,4,False,True
2025-04-28,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,39.51,kg,MEDIUM,False,Monday,4,False,True
2025-04-28,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,74.79,kg,MEDIUM,False,Monday,4,False,True
2025-04-29,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,69.09,kg,HIGH,False,Tuesday,4,False,True
2025-04-29,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,101.15,kg,CRITICAL,False,Tuesday,4,False,True
2025-04-29,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,79.17,kg,MEDIUM,False,Tuesday,4,False,True
2025-04-30,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,15.68,kg,HIGH,False,Wednesday,4,False,True
2025-04-30,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,66.93,kg,MEDIUM,False,Wednesday,4,False,True
2025-04-30,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,99.3,kg,MEDIUM,False,Wednesday,4,False,True
2025-04-30,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,81.46,kg,MEDIUM,False,Wednesday,4,False,True
2025-05-01,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,50.35,kg,HIGH,False,Thursday,5,False,True
2025-05-01,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,5.53,kg,HIGH,False,Thursday,5,False,True
2025-05-01,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,30.83,kg,MEDIUM,False,Thursday,5,False,True
2025-05-01,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,14.7,kg,HIGH,False,Thursday,5,False,True
2025-05-02,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,6.76,kg,MEDIUM,False,Friday,5,False,True
2025-05-02,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,20.89,kg,MEDIUM,False,Friday,5,False,True
2025-05-02,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,9.27,kg,LOW,False,Friday,5,False,True
2025-05-03,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,83.75,kg,HIGH,False,Saturday,5,True,True
2025-05-03,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,29.0,kg,HIGH,False,Saturday,5,True,True
2025-05-04,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,74.09,kg,HIGH,False,Sunday,5,True,True
2025-05-04,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,148.02,kg,MEDIUM,False,Sunday,5,True,True
2025-05-04,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,32.6,kg,HIGH,False,Sunday,5,True,True
2025-05-05,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,114.93,kg,HIGH,False,Monday,5,False,True
2025-05-05,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,22.81,kg,MEDIUM,False,Monday,5,False,True
2025-05-05,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,24.34,kg,MEDIUM,False,Monday,5,False,True
2025-05-05,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,73.2,kg,HIGH,False,Monday,5,False,True
2025-05-06,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,90.32,kg,MEDIUM,False,Tuesday,5,False,True
2025-05-06,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,15.31,kg,MEDIUM,False,Tuesday,5,False,True
2025-05-07,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,30.65,kg,HIGH,False,Wednesday,5,False,True
2025-05-07,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,33.42,kg,HIGH,False,Wednesday,5,False,True
2025-05-07,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,86.4,kg,LOW,False,Wednesday,5,False,True
2025-05-07,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,76.32,kg,HIGH,False,Wednesday,5,False,True
2025-05-08,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,4.69,kg,MEDIUM,False,Thursday,5,False,True
2025-05-08,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,99.64,kg,HIGH,False,Thursday,5,False,True
2025-05-08,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,34.43,kg,MEDIUM,False,Thursday,5,False,True
2025-05-08,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,70.32,kg,LOW,False,Thursday,5,False,True
2025-05-08,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,46.43,kg,HIGH,False,Thursday,5,False,True
2025-05-09,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,39.23,kg,MEDIUM,False,Friday,5,False,True
2025-05-09,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,37.49,kg,MEDIUM,False,Friday,5,False,True
2025-05-09,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,31.06,kg,HIGH,False,Friday,5,False,True
2025-05-09,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,53.99,kg,HIGH,False,Friday,5,False,True
2025-05-10,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,52.17,kg,HIGH,False,Saturday,5,True,True
2025-05-10,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,23.63,kg,MEDIUM,False,Saturday,5,True,True
2025-05-10,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,6.27,kg,CRITICAL,False,Saturday,5,True,True
2025-05-10,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,30.61,kg,MEDIUM,False,Saturday,5,True,True
2025-05-10,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,95.46,kg,CRITICAL,False,Saturday,5,True,True
2025-05-11,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,104.14,kg,HIGH,False,Sunday,5,True,True
2025-05-11,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,109.04,kg,HIGH,False,Sunday,5,True,True
2025-05-11,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,77.7,kg,HIGH,False,Sunday,5,True,True
2025-05-12,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,71.59,kg,CRITICAL,False,Monday,5,False,True
2025-05-12,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,141.11,kg,MEDIUM,False,Monday,5,False,True
2025-05-12,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,5.39,kg,HIGH,False,Monday,5,False,True
2025-05-13,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,10.38,kg,LOW,False,Tuesday,5,False,True
2025-05-13,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,94.85,kg,MEDIUM,False,Tuesday,5,False,True
2025-05-13,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,21.98,kg,HIGH,False,Tuesday,5,False,True
2025-05-14,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,65.74,kg,HIGH,False,Wednesday,5,False,True
2025-05-14,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,64.21,kg,HIGH,False,Wednesday,5,False,True
2025-05-14,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,13.14,kg,MEDIUM,False,Wednesday,5,False,True
2025-05-14,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,45.75,kg,HIGH,False,Wednesday,5,False,True
2025-05-15,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,154.52,kg,MEDIUM,False,Thursday,5,False,True
2025-05-15,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,27.4,kg,LOW,False,Thursday,5,False,True
2025-05-16,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,50.46,kg,HIGH,False,Friday,5,False,True
2025-05-16,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,5.07,kg,HIGH,False,Friday,5,False,True
2025-05-16,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,48.55,kg,HIGH,False,Friday,5,False,True
2025-05-17,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,74.51,kg,CRITICAL,False,Saturday,5,True,True
2025-05-17,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,23.12,kg,LOW,False,Saturday,5,True,True
2025-05-17,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,2.83,kg,LOW,False,Saturday,5,True,True
2025-05-17,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,61.84,kg,MEDIUM,False,Saturday,5,True,True
2025-05-18,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,36.74,kg,HIGH,False,Sunday,5,True,True
2025-05-18,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,203.69,kg,HIGH,False,Sunday,5,True,True
2025-05-19,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,33.69,kg,HIGH,False,Monday,5,False,True
2025-05-19,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,26.89,kg,MEDIUM,False,Monday,5,False,True
2025-05-19,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,20.27,kg,MEDIUM,False,Monday,5,False,True
2025-05-19,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,43.4,kg,CRITICAL,False,Monday,5,False,True
2025-05-19,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,20.04,kg,HIGH,False,Monday,5,False,True
2025-05-20,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,38.24,kg,LOW,False,Tuesday,5,False,True
2025-05-20,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,12.38,kg,LOW,False,Tuesday,5,False,True
2025-05-20,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,88.75,kg,CRITICAL,False,Tuesday,5,False,True
2025-05-21,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,26.72,kg,HIGH,False,Wednesday,5,False,True
2025-05-21,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,24.24,kg,LOW,False,Wednesday,5,False,True
2025-05-21,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,27.01,kg,HIGH,False,Wednesday,5,False,True
2025-05-22,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,93.69,kg,MEDIUM,True,Thursday,5,False,True
2025-05-22,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,4.27,kg,HIGH,True,Thursday,5,False,True
2025-05-22,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,36.79,kg,CRITICAL,True,Thursday,5,False,True
2025-05-23,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,51.6,kg,CRITICAL,True,Friday,5,False,True
2025-05-23,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,109.96,kg,CRITICAL,True,Friday,5,False,True
2025-05-23,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,23.21,kg,MEDIUM,True,Friday,5,False,True
2025-05-23,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,24.14,kg,CRITICAL,True,Friday,5,False,True
2025-05-24,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,20.31,kg,MEDIUM,True,Saturday,5,True,True
2025-05-24,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,51.29,kg,MEDIUM,True,Saturday,5,True,True
2025-05-24,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,67.11,kg,MEDIUM,True,Saturday,5,True,True
2025-05-24,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,87.98,kg,CRITICAL,True,Saturday,5,True,True
2025-05-25,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,19.72,kg,HIGH,True,Sunday,5,True,True
2025-05-25,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,212.37,kg,MEDIUM,True,Sunday,5,True,True
2025-05-25,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,20.11,kg,HIGH,True,Sunday,5,True,True
2025-05-26,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,45.03,kg,HIGH,True,Monday,5,False,True
2025-05-26,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,25.3,kg,CRITICAL,True,Monday,5,False,True
2025-05-26,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,13.4,kg,MEDIUM,True,Monday,5,False,True
2025-05-26,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,9.74,kg,HIGH,True,Monday,5,False,True
2025-05-26,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,22.56,kg,CRITICAL,True,Monday,5,False,True
2025-05-27,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,69.18,kg,HIGH,True,Tuesday,5,False,True
2025-05-27,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,35.86,kg,MEDIUM,True,Tuesday,5,False,True
2025-05-27,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,54.05,kg,CRITICAL,True,Tuesday,5,False,True
2025-05-27,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,39.03,kg,MEDIUM,True,Tuesday,5,False,True
2025-05-28,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,55.82,kg,HIGH,True,Wednesday,5,False,True
2025-05-28,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,92.59,kg,HIGH,True,Wednesday,5,False,True
2025-05-28,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,12.15,kg,HIGH,True,Wednesday,5,False,True
2025-05-28,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,93.02,kg,HIGH,True,Wednesday,5,False,True
2025-05-29,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,162.41,kg,MEDIUM,False,Thursday,5,False,True
2025-05-29,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,10.81,kg,MEDIUM,False,Thursday,5,False,True
2025-05-29,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,14.56,kg,MEDIUM,False,Thursday,5,False,True
2025-05-29,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,69.21,kg,HIGH,False,Thursday,5,False,True
2025-05-30,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,91.72,kg,HIGH,False,Friday,5,False,True
2025-05-30,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,23.02,kg,CRITICAL,False,Friday,5,False,True
2025-05-30,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,11.92,kg,MEDIUM,False,Friday,5,False,True
2025-05-30,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,44.96,kg,MEDIUM,False,Friday,5,False,True
2025-05-31,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,76.0,kg,HIGH,False,Saturday,5,True,True
2025-05-31,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,113.47,kg,MEDIUM,False,Saturday,5,True,True
2025-05-31,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,5.37,kg,LOW,False,Saturday,5,True,True
2025-05-31,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,34.1,kg,CRITICAL,False,Saturday,5,True,True
2025-06-01,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,14.91,kg,MEDIUM,False,Sunday,6,True,True
2025-06-01,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,167.99,kg,MEDIUM,False,Sunday,6,True,True
2025-06-01,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,48.48,kg,HIGH,False,Sunday,6,True,True
2025-06-02,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,39.04,kg,HIGH,False,Monday,6,False,True
2025-06-02,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,10.88,kg,MEDIUM,False,Monday,6,False,True
2025-06-02,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,35.16,kg,CRITICAL,False,Monday,6,False,True
2025-06-02,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,49.99,kg,MEDIUM,False,Monday,6,False,True
2025-06-03,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,138.65,kg,HIGH,False,Tuesday,6,False,True
2025-06-03,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,20.72,kg,HIGH,False,Tuesday,6,False,True
2025-06-03,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,42.89,kg,HIGH,False,Tuesday,6,False,True
2025-06-04,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,26.71,kg,CRITICAL,False,Wednesday,6,False,True
2025-06-04,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,18.62,kg,HIGH,False,Wednesday,6,False,True
2025-06-04,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,80.88,kg,MEDIUM,False,Wednesday,6,False,True
2025-06-04,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,24.93,kg,HIGH,False,Wednesday,6,False,True
2025-06-05,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,17.37,kg,MEDIUM,False,Thursday,6,False,True
2025-06-05,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,34.88,kg,CRITICAL,False,Thursday,6,False,True
2025-06-05,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,18.8,kg,MEDIUM,False,Thursday,6,False,True
2025-06-05,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,51.92,kg,HIGH,False,Thursday,6,False,True
2025-06-06,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,15.59,kg,HIGH,False,Friday,6,False,True
2025-06-06,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,60.44,kg,MEDIUM,False,Friday,6,False,True
2025-06-07,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,87.54,kg,CRITICAL,False,Saturday,6,True,True
2025-06-07,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,16.21,kg,MEDIUM,False,Saturday,6,True,True
2025-06-07,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,44.54,kg,HIGH,False,Saturday,6,True,True
2025-06-07,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,40.31,kg,MEDIUM,False,Saturday,6,True,True
2025-06-08,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,17.67,kg,CRITICAL,False,Sunday,6,True,True
2025-06-08,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,58.92,kg,LOW,False,Sunday,6,True,True
2025-06-08,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,22.76,kg,MEDIUM,False,Sunday,6,True,True
2025-06-08,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,25.94,kg,MEDIUM,False,Sunday,6,True,True
2025-06-08,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,43.94,kg,LOW,False,Sunday,6,True,True
2025-06-09,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,12.19,kg,MEDIUM,False,Monday,6,False,True
2025-06-09,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,13.96,kg,HIGH,False,Monday,6,False,True
2025-06-09,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,8.52,kg,MEDIUM,False,Monday,6,False,True
2025-06-09,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,42.1,kg,HIGH,False,Monday,6,False,True
2025-06-09,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,17.0,kg,HIGH,False,Monday,6,False,True
2025-06-10,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,34.64,kg,HIGH,False,Tuesday,6,False,True
2025-06-10,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,34.03,kg,CRITICAL,False,Tuesday,6,False,True
2025-06-10,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,40.56,kg,MEDIUM,False,Tuesday,6,False,True
2025-06-10,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,46.16,kg,HIGH,False,Tuesday,6,False,True
2025-06-11,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,29.84,kg,HIGH,False,Wednesday,6,False,True
2025-06-11,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,43.41,kg,HIGH,False,Wednesday,6,False,True
2025-06-11,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,2.08,kg,MEDIUM,False,Wednesday,6,False,True
2025-06-11,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,10.31,kg,MEDIUM,False,Wednesday,6,False,True
